/data/ljy23/project/motion/spacejam/examples/0000000.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000000_flipped_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000000_flipped_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000000_flipped_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000000_flipped_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000000_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000000_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000000_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000000_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/examples/0000001.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000002.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000003.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000004.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000005.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000006.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000007.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000008.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000009.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000010.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000011.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000012.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000013.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000016.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000017.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000018.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000019.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000020.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000021.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000022.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000023.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000024.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000025.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000026.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000026_flipped_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000026_flipped_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000026_flipped_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000026_flipped_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000026_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000026_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000026_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000026_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/examples/0000027.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000028.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000029.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000030.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000031.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000032.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000033.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000034.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000035.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000037.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000038.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000040.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000041.mp4,6
/data/ljy23/project/motion/spacejam/augmented-examples/0000042_flipped_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000042_flipped_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000042_flipped_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000042_flipped_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000042_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000042_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000042_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000042_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/examples/0000043.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000044.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000045.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000046.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000047.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000050.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000051.mp4,6
/data/ljy23/project/motion/spacejam/augmented-examples/0000053_flipped_rotate_30.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000053_flipped_rotate_330.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000053_flipped_translate_-32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000053_flipped_translate_32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000053_rotate_30.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000053_rotate_330.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000053_translate_-32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000053_translate_32_0.mp4,0
/data/ljy23/project/motion/spacejam/examples/0000054.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000055.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000057.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000057_flipped_rotate_30.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000057_flipped_rotate_330.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000057_flipped_translate_-32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000057_flipped_translate_32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000057_rotate_30.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000057_rotate_330.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000057_translate_-32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000057_translate_32_0.mp4,0
/data/ljy23/project/motion/spacejam/examples/0000058.mp4,5
/data/ljy23/project/motion/spacejam/examples/0000060.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000061.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000062.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000062_flipped_rotate_30.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000062_flipped_rotate_330.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000062_flipped_translate_-32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000062_flipped_translate_32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000062_rotate_30.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000062_rotate_330.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000062_translate_-32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000062_translate_32_0.mp4,0
/data/ljy23/project/motion/spacejam/examples/0000063.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000065.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000065_flipped_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000065_flipped_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000065_flipped_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000065_flipped_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000065_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000065_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000065_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000065_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/examples/0000068.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000068_flipped_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000068_flipped_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000068_flipped_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000068_flipped_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000068_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000068_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000068_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000068_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/examples/0000069.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000069_flipped_rotate_30.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000069_flipped_rotate_330.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000069_flipped_translate_-32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000069_flipped_translate_32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000069_rotate_30.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000069_rotate_330.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000069_translate_-32_0.mp4,0
/data/ljy23/project/motion/spacejam/augmented-examples/0000069_translate_32_0.mp4,0
/data/ljy23/project/motion/spacejam/examples/0000070.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000071.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000073.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000074.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000075.mp4,5
/data/ljy23/project/motion/spacejam/examples/0000077.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000079.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000080.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000083.mp4,5
/data/ljy23/project/motion/spacejam/examples/0000084.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000085.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000086.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000087.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000089.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000090.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000091.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000094.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000095.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000096.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000097.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000098.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000098_flipped_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000098_flipped_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000098_flipped_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000098_flipped_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000098_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000098_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000098_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000098_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/examples/0000099.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000101.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000102.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000102_flipped_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000102_flipped_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000102_flipped_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000102_flipped_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000102_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000102_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000102_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000102_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/examples/0000103.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000103_flipped_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000103_flipped_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000103_flipped_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000103_flipped_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000103_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000103_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000103_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000103_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/examples/0000104.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000105.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000106.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000107.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000108.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000109.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000110.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000110_flipped_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000110_flipped_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000110_flipped_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000110_flipped_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000110_rotate_30.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000110_rotate_330.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000110_translate_-32_0.mp4,1
/data/ljy23/project/motion/spacejam/augmented-examples/0000110_translate_32_0.mp4,1
/data/ljy23/project/motion/spacejam/examples/0000111.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000111_flipped_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000111_flipped_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000111_flipped_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000111_flipped_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000111_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000111_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000111_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000111_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/examples/0000112.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000113.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000114.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000115.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000116.mp4,5
/data/ljy23/project/motion/spacejam/examples/0000119.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000121.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000122.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000123.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000124.mp4,2
/data/ljy23/project/motion/spacejam/examples/0000126.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000127.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000128.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000129.mp4,5
/data/ljy23/project/motion/spacejam/examples/0000130.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000131.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000132.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000133.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000133_flipped_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000133_flipped_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000133_flipped_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000133_flipped_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000133_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000133_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000133_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000133_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/examples/0000134.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000135.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000137.mp4,5
/data/ljy23/project/motion/spacejam/examples/0000138.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000139.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000140.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000142.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000142_flipped_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000142_flipped_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000142_flipped_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000142_flipped_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000142_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000142_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000142_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000142_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/examples/0000143.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000144.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000145.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000146.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000147.mp4,5
/data/ljy23/project/motion/spacejam/examples/0000148.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000149.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000150.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000150_flipped_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000150_flipped_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000150_flipped_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000150_flipped_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000150_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000150_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000150_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000150_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/examples/0000152.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000153.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000154.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000155.mp4,5
/data/ljy23/project/motion/spacejam/examples/0000157.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000158.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000159.mp4,9
/data/ljy23/project/motion/spacejam/augmented-examples/0000163_flipped_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000163_flipped_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000163_flipped_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000163_flipped_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000163_rotate_30.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000163_rotate_330.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000163_translate_-32_0.mp4,7
/data/ljy23/project/motion/spacejam/augmented-examples/0000163_translate_32_0.mp4,7
/data/ljy23/project/motion/spacejam/examples/0000165.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000166.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000167.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000168.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000169.mp4,3
/data/ljy23/project/motion/spacejam/examples/0000170.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000171.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000172.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000173.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000174.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000175.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000176.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000177.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000178.mp4,6
/data/ljy23/project/motion/spacejam/examples/0000179.mp4,9
/data/ljy23/project/motion/spacejam/examples/0000180.mp4,8
/data/ljy23/project/motion/spacejam/examples/0000181.mp4,8
